Analysis,time_kl_shift,fluctanal_prop_r1,motiftwo_entro3,outlierinclude_mdrmd,sampenc,sampen_first,avg_rR45CO244CO2,avg_R45CO244CO2,sd_R13C12C,avg_d18O13C,sd_d18O13C,biotic,pred
5902,133,0.428571428571429,0.557584583292035,-0.00186133085155882,0.0115356704242664,0.0115356704242664,1.18115706977778,0.0118493223333333,2.96630428498461e-07,0.340441999777778,0.00233011669155043,abiotic,abiotic
5904,133,0.428571428571429,0.560792506272116,0.145881805490926,0.0114116234045867,0.0114116234045867,1.179370437,0.0118312215555556,5.87678270824915e-07,0.343158570111111,0.00216660758064904,abiotic,abiotic
5907,133,0.428571428571429,0.559370524431188,0.147277803629595,0.0114149142795128,0.0114149142795128,1.17921398077778,0.011824217,1.94919845349617e-06,0.650812447444444,0.00669738469616575,biotic,biotic
5908,133,0.428571428571429,0.556867563542026,-0.00500232666356443,0.0115728324467583,0.0115728324467583,1.18001008377778,0.0118328245555556,4.08576186286088e-07,0.282112809666667,0.00403036698367196,biotic,biotic
5909,133,0.428571428571429,0.558657278840044,0.0146579804560261,0.0115477731140419,0.0115477731140419,1.17935930588889,0.0118261776666667,4.09655478556093e-07,0.354558171,0.00223402558982562,biotic,biotic
5912,133,0.428571428571429,0.557584583292035,-0.00255932992089347,0.0114683739809624,0.0114683739809624,1.18086873344444,0.011840349,2.60207022281516e-07,0.307814135,0.00377515999166874,biotic,abiotic
5913,133,0.428571428571429,0.560082265868008,0.147277803629595,0.0115551781703151,0.0115551781703151,1.17964533511111,0.0118278018888889,1.04233801032958e-06,0.462836078111111,0.00193531547861514,biotic,abiotic
5914,133,0.428571428571429,0.55830009100628,-0.000232666356444811,0.0115629466528697,0.0115629466528697,1.18032412822222,0.0118354463333333,2.08524645492041e-07,0.288902697333333,0.00140124283619159,abiotic,biotic
5916,133,0.428571428571429,0.558657278840044,0.000116333178222461,0.0113434379930083,0.0113434379930083,1.18056287088889,0.011837431,1.20169765332236e-06,0.709490002888889,0.00618993500037498,biotic,abiotic
5917,133,0.428571428571429,0.558657278840044,0.000116333178222461,0.0114900131096861,0.0114900131096861,1.17976300977778,0.0118288043333333,2.14490023077971e-06,0.669360674111111,0.00841913026205735,biotic,biotic
5918,133,0.428571428571429,0.555789191880205,-0.507445323406235,0.0114988866804948,0.0114988866804948,1.17899365022222,0.0118223252222222,1.65583792987101e-06,0.291264050444444,0.00358755288254274,biotic,biotic
5919,133,0.428571428571429,0.558657278840044,0.0131456491391345,0.0115561622533034,0.0115561622533034,1.18084218388889,0.0118397393333333,4.06619430316684e-07,0.315691678222222,0.00286082974870163,abiotic,biotic
5925,133,0.428571428571429,0.560792506272116,0.14704513727315,0.0114904013302997,0.0114904013302997,1.17907479344444,0.0118265084444444,1.24732905753744e-06,0.367661120555556,0.00213299433958948,abiotic,abiotic
5928,133,0.428571428571429,0.560082265868008,0.0191949744067008,0.0114903174502803,0.0114903174502803,1.17893930455556,0.0118239117777778,1.24763751190432e-06,0.335930785777778,0.00242211215369214,abiotic,biotic
